Latitude,Longitude
26.87,-82.05
26.9,-82.1
26.93,-82.05
26.95,-82
27,-81.98
26.97,-82.02
26.97,-82.05
26.95,-82.07
26.97,-82.12
26.92,-82.15
26.97,-82.18
26.95,-82.2
26.97,-82.23
27,-82.23
27.02,-82.27
27,-82.27
27,-82.25
26.95,-82.23
26.93,-82.18
26.87,-82.17
26.78,-82.15
26.78,-82.17
26.82,-82.17
26.8,-82.2
26.83,-82.3
26.87,-82.32
26.88,-82.32
26.93,-82.35
26.95,-82.37
26.9,-82.35
27.05,-82.43
27.18,-82.5
27.2,-82.5
27.18,-82.48
27.22,-82.5
27.22,-82.52
27.27,-82.57
27.3,-82.55
27.28,-82.55
27.28,-82.53
27.4,-82.58
27.45,-82.67
27.45,-82.68
27.52,-82.73
27.48,-82.7
27.47,-82.65
27.48,-82.63
27.48,-82.67
27.52,-82.67
27.5,-82.6
27.5,-82.6
27.52,-82.63
27.52,-82.6
27.55,-82.57
27.55,-82.62
27.55,-82.58
27.63,-82.55
27.67,-82.52
27.73,-82.47
27.78,-82.4
27.82,-82.38
27.92,-82.42
27.93,-82.45
27.9,-82.48
27.82,-82.48
27.83,-82.53
27.85,-82.55
27.87,-82.53
27.93,-82.53
27.95,-82.57
27.97,-82.62
27.98,-82.6
28.02,-82.65
28,-82.65
28.03,-82.68
28,-82.68
27.97,-82.68
27.95,-82.63
27.95,-82.7
27.93,-82.72
27.9,-82.65
27.88,-82.63
27.88,-82.57
27.85,-82.6
27.82,-82.6
27.78,-82.62
27.7,-82.63
27.68,-82.67
27.7,-82.68
27.73,-82.68
27.73,-82.72
27.78,-82.75
27.83,-82.82
27.82,-82.82
27.72,-82.73
27.65,-82.72
27.7,-82.75
27.73,-82.75
27.8,-82.83
27.87,-82.85
27.93,-82.83
27.95,-82.82
27.88,-82.83
27.93,-82.82
28.07,-82.77
28.1,-82.77
28.15,-82.8
28.18,-82.8
28.2,-82.77
28.28,-82.73
28.3,-82.72
28.3,-82.72
28.3,-82.73
28.32,-82.73
28.43,-82.67
28.5,-82.67
28.53,-82.63
28.63,-82.65
28.65,-82.63
28.67,-82.65
28.7,-82.63
28.75,-82.63
28.75,-82.65
28.8,-82.68
28.82,-82.67
28.8,-82.65
28.78,-82.63
28.8,-82.63
28.88,-82.63
28.92,-82.68
28.97,-82.73
29,-82.73
29,-82.75
29.07,-82.75
29.1,-82.8
29.12,-82.78
29.13,-82.8
29.17,-82.8
29.17,-82.83
29.18,-82.85
29.17,-82.87
29.17,-82.9
29.18,-82.97
29.17,-83
29.18,-83.05
29.2,-83.05
29.22,-83.07
29.23,-83.07
29.27,-83.08
29.3,-83.15
29.33,-83.15
29.42,-83.22
29.43,-83.28
29.5,-83.35
29.52,-83.4
29.58,-83.4
29.6,-83.38
29.65,-83.4
29.68,-83.47
29.75,-83.58
29.82,-83.58
29.92,-83.68
29.97,-83.77
29.98,-83.78
29.97,-83.8
29.98,-83.83
30.02,-83.88
30.1,-84.02
30.1,-84.13
30.07,-84.17
30.1,-84.2
30.08,-84.23
30.1,-84.25
30.1,-84.27
30.07,-84.28
30.07,-84.33
30.05,-84.37
30.02,-84.37
30.02,-84.38
29.98,-84.38
29.98,-84.35
29.97,-84.35
29.98,-84.42
30.02,-84.45
29.98,-84.47
29.98,-84.45
29.97,-84.43
29.93,-84.33
29.88,-84.35
29.88,-84.38
29.9,-84.37
29.92,-84.38
29.92,-84.45
29.9,-84.48
29.92,-84.52
29.88,-84.57
29.78,-84.75
29.73,-84.88
29.73,-84.9
29.78,-84.87
29.8,-84.87
29.78,-84.92
29.75,-84.95
29.75,-84.97
29.7,-85.02
29.72,-85.08
29.7,-85.18
29.68,-85.33
29.68,-85.37
29.72,-85.38
29.78,-85.42
29.85,-85.42
29.87,-85.4
29.85,-85.4
29.75,-85.38
29.68,-85.35
29.7,-85.3
29.82,-85.3
29.92,-85.38
29.95,-85.43
29.97,-85.52
30.03,-85.57
30,-85.52
29.98,-85.48
29.98,-85.48
30.12,-85.68
30.13,-85.67
30.12,-85.62
30.1,-85.62
30.08,-85.53
30.07,-85.52
30.02,-85.45
30.03,-85.4
30.05,-85.4
30.05,-85.42
30.07,-85.43
30.03,-85.45
30.05,-85.48
30.1,-85.48
30.1,-85.52
30.13,-85.5
30.12,-85.53
30.13,-85.57
30.12,-85.57
30.15,-85.63
30.13,-85.63
30.18,-85.72
30.2,-85.7
30.25,-85.67
30.25,-85.6
30.28,-85.58
30.28,-85.55
30.32,-85.57
30.27,-85.62
30.28,-85.65
30.27,-85.68
30.23,-85.72
30.28,-85.72
30.28,-85.75
30.32,-85.75
30.28,-85.77
30.28,-85.83
30.25,-85.85
30.23,-85.83
30.25,-85.8
30.23,-85.77
30.23,-85.75
30.22,-85.73
30.17,-85.75
30.15,-85.7
30.13,-85.72
30.15,-85.73
30.13,-85.73
30.22,-85.87
30.3,-86.08
30.37,-86.32
30.4,-86.52
30.42,-86.48
30.4,-86.4
30.4,-86.33
30.43,-86.32
30.4,-86.28
30.4,-86.23
30.42,-86.27
30.43,-86.25
30.37,-86.1
30.4,-86.12
30.43,-86.12
30.45,-86.15
30.47,-86.13
30.48,-86.13
30.47,-86.17
30.47,-86.2
30.5,-86.2
30.48,-86.23
30.5,-86.27
30.48,-86.35
30.45,-86.42
30.48,-86.43
30.52,-86.42
30.52,-86.45
30.5,-86.47
30.52,-86.48
30.5,-86.48
30.47,-86.5
30.43,-86.55
30.45,-86.6
30.42,-86.58
30.42,-86.78
30.35,-87.18
30.38,-87.18
30.42,-87
30.45,-86.93
30.43,-86.88
30.47,-86.9
30.5,-87.02
30.55,-87
30.57,-86.97
30.57,-87
30.58,-87
30.6,-87.02
30.57,-87.02
30.55,-87.03
30.45,-87.08
30.45,-87.1
30.53,-87.1
30.53,-87.13
30.55,-87.12
30.58,-87.17
30.58,-87.18
30.53,-87.18
30.5,-87.15
30.47,-87.15
30.42,-87.2
30.4,-87.25
30.35,-87.27
30.35,-87.3
30.32,-87.3
30.28,-87.52
30.28,-87.5
30.28,-87.53
30.3,-87.5
30.32,-87.45
30.33,-87.48
30.33,-87.43
30.35,-87.42
30.37,-87.42
30.4,-87.42
30.43,-87.33
30.45,-87.35
30.48,-87.42
30.43,-87.4
30.4,-87.43
30.35,-87.47
30.35,-87.52
30.33,-87.52
30.32,-87.53
30.32,-87.58
30.33,-87.58
30.35,-87.62
30.3,-87.6
30.3,-87.57
30.28,-87.57
30.23,-87.73
30.23,-87.95
30.22,-88
30.23,-88.02
30.23,-87.97
30.27,-87.93
30.23,-87.87
30.27,-87.78
30.28,-87.75
30.35,-87.83
30.4,-87.82
30.42,-87.82
30.4,-87.83
30.38,-87.85
30.42,-87.92
30.47,-87.92
30.48,-87.95
30.55,-87.9
30.6,-87.92
30.67,-87.95
30.68,-88
30.73,-88.02
30.7,-88.02
30.65,-88.05
30.6,-88.05
30.58,-88.08
30.52,-88.1
30.37,-88.12
30.32,-88.13
30.33,-88.15
30.33,-88.2
30.37,-88.2
30.4,-88.3
30.38,-88.3
30.4,-88.35
30.38,-88.4
30.38,-88.4
30.35,-88.4
30.35,-88.43
30.32,-88.47
30.35,-88.5
30.35,-88.57
30.4,-88.6
30.37,-88.62
30.35,-88.68
30.35,-88.73
30.38,-88.78
30.43,-88.85
30.43,-88.92
30.42,-88.98
30.4,-88.87
30.4,-88.87
30.37,-89.05
30.35,-89.08
30.32,-89.25
30.32,-89.27
30.35,-89.25
30.37,-89.3
30.37,-89.33
30.35,-89.35
30.35,-89.32
30.3,-89.32
30.25,-89.42
30.18,-89.45
30.2,-89.47
30.18,-89.52
30.18,-89.52
30.15,-89.58
30.15,-89.62
30.17,-89.58
30.18,-89.6
30.17,-89.63
30.18,-89.75
30.23,-89.75
30.22,-89.8
30.23,-89.85
30.25,-89.87
30.27,-89.98
30.32,-90
30.35,-90.05
30.38,-90.2
30.37,-90.23
30.25,-90.35
30.2,-90.42
30.15,-90.43
30.1,-90.42
30.07,-90.35
30.07,-90.3
30.02,-90.13
30.03,-90.02
30.07,-89.97
30.12,-89.9
30.15,-89.88
30.15,-89.85
30.12,-89.83
30.08,-89.78
30.17,-89.75
30.17,-89.73
30.12,-89.75
30.1,-89.73
30.12,-89.72
30.13,-89.68
30.15,-89.68
30.15,-89.7
30.15,-89.7
30.17,-89.67
30.15,-89.67
30.13,-89.65
30.12,-89.67
30.07,-89.68
30.05,-89.72
30.03,-89.72
30.05,-89.78
30.03,-89.83
30.02,-89.85
29.95,-89.82
29.95,-89.75
29.95,-89.72
29.95,-89.72
29.92,-89.73
29.88,-89.68
29.87,-89.65
29.88,-89.6
29.97,-89.57
30,-89.57
30.03,-89.5
30.08,-89.48
30.05,-89.43
30.03,-89.43
30.05,-89.37
30.03,-89.37
30.02,-89.43
30,-89.45
30,-89.43
29.97,-89.45
29.97,-89.43
29.97,-89.37
29.93,-89.37
29.93,-89.4
29.95,-89.42
29.93,-89.43
29.9,-89.42
29.92,-89.37
29.87,-89.38
29.88,-89.37
29.88,-89.33
29.83,-89.38
29.78,-89.35
29.78,-89.38
29.77,-89.4
29.78,-89.4
29.78,-89.43
29.8,-89.43
29.83,-89.47
29.8,-89.48
29.78,-89.5
29.75,-89.52
29.75,-89.57
29.73,-89.6
29.68,-89.6
29.68,-89.55
29.68,-89.53
29.68,-89.52
29.67,-89.5
29.67,-89.53
29.63,-89.48
29.67,-89.55
29.67,-89.62
29.68,-89.63
29.7,-89.7
29.7,-89.7
29.68,-89.65
29.67,-89.67
29.62,-89.62
29.63,-89.75
29.62,-89.72
29.6,-89.73
29.58,-89.7
29.52,-89.68
29.5,-89.62
29.5,-89.58
29.48,-89.58
29.47,-89.52
29.43,-89.53
29.42,-89.53
29.43,-89.52
29.42,-89.52
29.4,-89.55
29.4,-89.55
29.4,-89.42
29.38,-89.42
29.38,-89.33
29.38,-89.33
29.38,-89.37
29.37,-89.38
29.35,-89.35
29.35,-89.27
29.32,-89.25
29.35,-89.2
29.32,-89.18
29.28,-89.13
29.27,-89.13
29.25,-89.12
29.23,-89.15
29.2,-89.07
29.22,-89.07
29.22,-89.03
29.2,-89
29.18,-89.03
29.18,-89
29.18,-89.03
29.17,-89.05
29.18,-89.05
29.18,-89.07
29.17,-89.1
29.13,-89.1
29.15,-89.07
29.13,-89.02
29.08,-89.05
29.12,-89.08
29.12,-89.1
29.08,-89.08
29.1,-89.1
29.07,-89.13
29.03,-89.15
28.98,-89.13
29.02,-89.18
29.1,-89.23
29.07,-89.25
29.05,-89.3
28.95,-89.37
28.93,-89.42
28.97,-89.4
29.03,-89.35
29.07,-89.35
29.08,-89.3
29.15,-89.27
29.15,-89.28
29.12,-89.3
29.18,-89.32
29.15,-89.33
29.12,-89.32
29.08,-89.37
29.1,-89.4
29.15,-89.4
29.15,-89.43
29.23,-89.48
29.23,-89.47
29.25,-89.47
29.25,-89.5
29.22,-89.5
29.23,-89.53
29.25,-89.62
29.28,-89.62
29.3,-89.63
29.32,-89.62
29.33,-89.62
29.33,-89.65
29.3,-89.7
29.32,-89.73
29.32,-89.82
29.33,-89.77
29.37,-89.75
29.38,-89.77
29.38,-89.78
29.42,-89.77
29.4,-89.82
29.43,-89.83
29.45,-89.8
29.47,-89.82
29.48,-89.85
29.47,-89.85
29.45,-89.85
29.43,-89.87
29.47,-89.9
29.47,-89.95
29.47,-89.97
29.48,-89.98
29.52,-90.07
29.53,-90.07
29.53,-90.13
29.57,-90.18
29.53,-90.2
29.53,-90.18
29.52,-90.22
29.52,-90.18
29.48,-90.17
29.48,-90.15
29.47,-90.13
29.47,-90.05
29.43,-90.03
29.4,-90.05
29.38,-90.03
29.33,-90.03
29.35,-90.05
29.35,-90.05
29.3,-90.02
29.3,-90.05
29.32,-90.05
29.3,-90.08
29.28,-90.07
29.27,-90.1
29.22,-90.08
29.22,-90.05
29.18,-90.07
29.13,-90.13
29.08,-90.23
29.08,-90.25
29.1,-90.23
29.12,-90.23
29.17,-90.27
29.18,-90.25
29.2,-90.27
29.22,-90.25
29.25,-90.25
29.27,-90.27
29.23,-90.28
29.25,-90.3
29.28,-90.33
29.32,-90.35
29.25,-90.38
29.25,-90.4
29.25,-90.4
29.32,-90.38
29.33,-90.42
29.35,-90.43
29.32,-90.45
29.28,-90.48
29.3,-90.5
29.28,-90.52
29.3,-90.55
29.32,-90.57
29.3,-90.6
29.28,-90.6
29.28,-90.57
29.23,-90.6
29.22,-90.58
29.23,-90.62
29.22,-90.63
29.13,-90.63
29.17,-90.65
29.17,-90.67
29.13,-90.68
29.12,-90.7
29.13,-90.72
29.12,-90.75
29.13,-90.8
29.13,-90.8
29.13,-90.77
29.17,-90.77
29.17,-90.82
29.18,-90.85
29.15,-90.83
29.13,-90.88
29.18,-90.95
29.18,-91.02
29.22,-90.98
29.22,-91
29.22,-91.03
29.18,-91.05
29.22,-91.13
29.23,-91.2
29.25,-91.27
29.27,-91.3
29.33,-91.33
29.32,-91.32
29.33,-91.28
29.37,-91.27
29.38,-91.23
29.32,-91.2
29.33,-91.17
29.28,-91.17
29.25,-91.15
29.27,-91.12
29.35,-91.12
29.4,-91.22
29.43,-91.23
29.47,-91.27
29.53,-91.27
29.57,-91.22
29.6,-91.22
29.62,-91.25
29.6,-91.25
29.57,-91.25
29.55,-91.28
29.52,-91.28
29.48,-91.3
29.52,-91.43
29.55,-91.42
29.53,-91.55
29.55,-91.53
29.63,-91.55
29.63,-91.65
29.73,-91.62
29.75,-91.63
29.73,-91.8
29.72,-91.85
29.72,-91.87
29.75,-91.87
29.77,-91.88
29.8,-91.87
29.78,-91.82
29.83,-91.83
29.83,-91.92
29.82,-91.93
29.83,-91.97
29.83,-91.98
29.8,-91.98
29.77,-92.08
29.73,-92.13
29.77,-92.13
29.77,-92.17
29.75,-92.17
29.77,-92.2
29.7,-92.18
29.72,-92.1
29.68,-92.13
29.62,-92.1
29.63,-92.03
29.62,-92.02
29.62,-92.07
29.6,-92.05
29.58,-92.05
29.58,-92.18
29.53,-92.28
29.6,-92.68
29.73,-93.03
29.78,-93.23
29.77,-93.72
29.7,-93.83
29.75,-93.88
29.8,-93.9
29.83,-93.87
29.83,-93.8
29.9,-93.77
29.97,-93.77
30,-93.8
29.98,-93.78
29.98,-93.85
29.93,-93.88
29.83,-93.95
29.8,-93.95
29.73,-93.88
29.68,-93.85
29.68,-93.85
29.68,-94.05
29.65,-94.13
29.45,-94.65
29.37,-94.77
29.37,-94.78
29.4,-94.78
29.43,-94.72
29.47,-94.7
29.48,-94.63
29.53,-94.57
29.52,-94.5
29.57,-94.48
29.55,-94.52
29.57,-94.57
29.57,-94.63
29.53,-94.78
29.53,-94.8
29.55,-94.8
29.55,-94.77
29.65,-94.72
29.75,-94.7
29.78,-94.75
29.77,-94.83
29.68,-94.88
29.67,-94.9
29.67,-94.93
29.7,-94.95
29.72,-95
29.72,-95.07
29.68,-95.03
29.68,-95
29.63,-95.03
29.6,-94.98
29.57,-95.02
29.53,-95.02
29.52,-95
29.5,-94.92
29.48,-94.93
29.47,-94.97
29.42,-94.95
29.42,-94.92
29.43,-94.92
29.42,-94.9
29.4,-94.88
29.37,-94.82
29.37,-94.9
29.32,-94.9
29.3,-94.93
29.32,-94.95
29.28,-95
29.27,-95
29.22,-95.03
29.18,-95.1
29.18,-95.12
29.2,-95.12
29.2,-95.17
29.17,-95.15
29.07,-95.15
29.05,-95.13
28.88,-95.37
28.87,-95.42
28.73,-95.68
28.73,-95.68
28.73,-95.75
28.73,-95.82
28.7,-95.93
28.68,-95.95
28.62,-95.95
28.72,-95.72
28.65,-95.83
28.6,-95.98
28.48,-96.22
28.53,-96.15
28.6,-96
28.63,-95.98
28.65,-95.98
28.58,-96.22
28.6,-96.22
28.6,-96.18
28.63,-96.13
28.63,-96.22
28.67,-96.18
28.7,-96.18
28.67,-96.27
28.68,-96.27
28.65,-96.3
28.63,-96.35
28.65,-96.35
28.67,-96.38
28.72,-96.38
28.73,-96.4
28.73,-96.42
28.77,-96.43
28.7,-96.43
28.72,-96.4
28.68,-96.42
28.63,-96.42
28.62,-96.37
28.57,-96.48
28.6,-96.48
28.6,-96.43
28.63,-96.45
28.62,-96.48
28.62,-96.5
28.65,-96.5
28.65,-96.55
28.7,-96.57
28.72,-96.58
28.72,-96.65
28.68,-96.65
28.63,-96.6
28.57,-96.6
28.55,-96.52
28.52,-96.48
28.48,-96.55
28.47,-96.55
28.48,-96.5
28.5,-96.48
28.47,-96.43
28.45,-96.4
28.43,-96.4
28.32,-96.65
28.33,-96.7
28.4,-96.7
28.42,-96.73
28.43,-96.75
28.48,-96.78
28.45,-96.82
28.42,-96.77
28.4,-96.77
28.42,-96.83
28.4,-96.83
28.35,-96.78
28.28,-96.8
28.23,-96.78
28.17,-96.87
28.13,-96.88
28.13,-96.93
28.2,-96.92
28.22,-96.93
28.25,-96.9
28.27,-96.92
28.22,-96.95
28.18,-96.93
28.12,-96.97
28.13,-97.02
28.18,-97
28.2,-97.02
28.18,-97.03
28.15,-97.12
28.17,-97.15
28.15,-97.18
28.12,-97.15
28.07,-97.22
28.03,-97.15
28,-97.15
28.07,-97.1
28.08,-97.05
28.12,-97.03
28.1,-97.02
28.07,-97.03
28.03,-97.02
27.97,-97.1
27.82,-97.2
27.82,-97.23
27.83,-97.22
27.87,-97.25
27.88,-97.27
27.85,-97.35
27.87,-97.35
27.87,-97.45
27.85,-97.47
27.88,-97.5
27.87,-97.52
27.82,-97.48
27.83,-97.38
27.78,-97.4
27.75,-97.37
27.72,-97.32
27.7,-97.25
27.57,-97.32
27.33,-97.4
27.3,-97.48
27.28,-97.52
27.28,-97.53
27.3,-97.5
27.33,-97.5
27.33,-97.45
27.35,-97.48
27.4,-97.48
27.38,-97.52
27.33,-97.57
27.33,-97.58
27.3,-97.6
27.3,-97.63
27.33,-97.65
27.38,-97.68
27.47,-97.77
27.45,-97.77
27.4,-97.72
27.38,-97.73
27.37,-97.7
27.35,-97.7
27.33,-97.68
27.32,-97.72
27.32,-97.67
27.3,-97.67
27.28,-97.7
27.28,-97.77
27.27,-97.73
27.27,-97.65
27.25,-97.63
27.23,-97.53
27.27,-97.42
27.17,-97.45
27.12,-97.45
27.1,-97.5
27.07,-97.48
27.05,-97.48
27.02,-97.47
27,-97.5
27.02,-97.55
27,-97.57
26.92,-97.55
26.9,-97.52
26.88,-97.48
26.87,-97.48
26.85,-97.5
26.87,-97.52
26.9,-97.55
26.87,-97.55
26.83,-97.57
26.82,-97.55
26.8,-97.5
26.55,-97.42
26.5,-97.42
26.52,-97.43
26.5,-97.43
26.48,-97.47
26.48,-97.43
26.42,-97.45
26.42,-97.42
26.37,-97.4
26.37,-97.37
26.33,-97.37
26.35,-97.35
26.28,-97.37
26.27,-97.35
26.28,-97.32
26.25,-97.32
26.23,-97.33
26.2,-97.32
26.17,-97.32
26.12,-97.3
26.1,-97.28
26.08,-97.22
26.07,-97.22
26.07,-97.25
26.03,-97.27
25.98,-97.25
26.02,-97.18
26.08,-97.17
25.97,-97.13
